學年度,設立別,學校類別,學校統計處代碼,學校名稱,單位代碼,單位名稱,外籍專任教師數-教師總數,外籍專任教師數-教師總數男,外籍專任教師數-教師總數女,外籍專任教師數-教授男,外籍專任教師數-教授女,外籍專任教師數-副教授男,外籍專任教師數-副教授女,外籍專任教師數-助理教授男,外籍專任教師數-助理教授女,外籍專任教師數-講師男,外籍專任教師數-講師女,外籍專任教師數-其他教師男,外籍專任教師數-其他教師女
109,公立,一般大學,0001,國立政治大學,02311012,阿拉伯語文學系,2,2,0,0,0,2,0,0,0,0,0,0,0
109,公立,一般大學,0001,國立政治大學,02311014,韓國語文學系,3,1,2,0,0,1,0,0,2,0,0,0,0
109,公立,一般大學,0001,國立政治大學,02311015,土耳其語文學系,3,3,0,0,0,1,0,1,0,1,0,0,0
109,公立,一般大學,0001,國立政治大學,02311016,歐洲語文學系,4,1,3,0,0,0,2,1,1,0,0,0,0
109,公立,一般大學,0001,國立政治大學,02311017,斯拉夫語文學系,6,4,2,0,2,2,0,1,0,1,0,0,0
109,公立,一般大學,0001,國立政治大學,02311087,東南亞語言與文化學士學位學程,2,0,2,0,0,0,0,0,2,0,0,0,0
109,公立,一般大學,0001,國立政治大學,02321007,台灣文學研究所,1,0,1,0,0,0,1,0,0,0,0,0,0
109,公立,一般大學,0001,國立政治大學,02399018,語言學研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0001,國立政治大學,03122Y18,國際事務學院,2,2,0,1,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0001,國立政治大學,03143043,地政學系,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0001,國立政治大學,04111059,會計學系,2,0,2,0,0,0,0,0,2,0,0,0,0
109,公立,一般大學,0001,國立政治大學,04131060,企業管理學系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0001,國立政治大學,04131064,國際經營管理英語碩士學位學程,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0001,國立政治大學,04141067,國際經營與貿易學系,2,2,0,0,0,0,0,2,0,0,0,0,0
109,公立,一般大學,0001,國立政治大學,99999Z08,外文中心,5,2,3,0,0,0,0,0,1,2,2,0,0
109,公立,一般大學,0002,國立清華大學,02222007,人類學研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0002,國立清華大學,02311002,外國語文學系,2,0,2,0,0,0,1,0,0,0,1,0,0
109,公立,一般大學,0002,國立清華大學,02322003,中國文學系,5,4,1,3,0,1,1,0,0,0,0,0,0
109,公立,一般大學,0002,國立清華大學,02399005,語言學研究所,1,0,1,0,1,0,0,0,0,0,0,0,0
109,公立,一般大學,0002,國立清華大學,03199111,學習科學與科技研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0002,國立清華大學,04121020,計量財務金融學系,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0002,國立清華大學,04199017,科技管理研究所,2,2,0,0,0,2,0,0,0,0,0,0,0
109,公立,一般大學,0002,國立清華大學,04199022,服務科學研究所,2,1,1,0,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0002,國立清華大學,05121028,分子與細胞生物研究所,2,2,0,1,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0002,國立清華大學,05199033,系統神經科學研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0002,國立清華大學,05311037,化學系,2,2,0,0,0,2,0,0,0,0,0,0,0
109,公立,一般大學,0002,國立清華大學,05331038,物理學系,6,6,0,4,0,1,0,1,0,0,0,0,0
109,公立,一般大學,0002,國立清華大學,05332039,天文研究所,2,2,0,1,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0002,國立清華大學,05411043,數學系,3,3,0,3,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0002,國立清華大學,06131053,資訊工程學系,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0002,國立清華大學,07111057,化學工程學系,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0002,國立清華大學,07112058,材料科學工程學系,1,0,1,0,0,0,0,0,1,0,0,0,0
109,公立,一般大學,0002,國立清華大學,07141049,電機工程學系,3,3,0,3,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0002,國立清華大學,07151056,動力機械工程學系,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0002,國立清華大學,99999Z01,通識教育中心,2,2,0,1,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0002,國立清華大學,99999Z07,體育室,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,02151002,音樂學研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,02221012,歷史學系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,02222013,人類學系,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,02231014,哲學系,2,2,0,1,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,02311007,外國語文學系,16,10,6,2,0,3,2,4,1,1,3,0,0
109,公立,一般大學,0003,國立臺灣大學,02311009,日本語文學系,2,1,1,0,0,0,0,1,0,0,1,0,0
109,公立,一般大學,0003,國立臺灣大學,02322006,中國文學系,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,03111015,經濟學系,6,4,2,1,0,0,0,3,2,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,03121016,政治學系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,03131019,心理學系,1,0,1,0,0,0,1,0,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,03191023,國家發展研究所,1,0,1,0,0,0,1,0,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,03212024,新聞研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,04111027,會計學系,1,0,1,0,0,0,0,0,1,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,04121032,財務金融學系,1,0,1,0,0,0,0,0,1,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,04131028,管理學院企業管理碩士專班,2,0,2,0,0,0,1,0,1,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,05111040,植物科學研究所,2,2,0,1,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,05111041,昆蟲學系,2,2,0,0,0,1,0,1,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,05212043,生態學與演化生物學研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,05311051,化學系,2,2,0,0,0,1,0,1,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,05321052,地質科學系,2,2,0,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,05321053,氣候變遷與永續發展國際博士學位學程,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,05323057,海洋研究所,2,1,1,0,0,0,0,1,1,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,05331054,物理學系,3,3,0,2,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,05331055,應用物理學研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,05411059,數學系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,06131062,資訊管理學系,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,06131067,資訊工程學系,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,07111076,化學工程學系,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,07112078,材料科學與工程學系,1,0,1,0,0,0,1,0,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,07141064,電機工程學系,1,0,1,0,0,0,1,0,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,07141066,光電工程學研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,07141068,電信工程學研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,07151069,機械工程學系,1,0,1,0,0,0,0,0,1,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,07321074,土木工程學系,4,3,1,1,0,1,0,1,1,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,08121091,園藝暨景觀學系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,08191100,農業化學系,2,2,0,1,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,08194094,植物病理與微生物學系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,08211102,森林環境暨資源學系,3,3,0,1,0,1,0,1,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,09121142,腦與心智科學研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0003,國立臺灣大學,09191163,全球衛生碩士學位學程,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,02112037,設計學系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,02131023,美術學系,1,1,0,0,0,0,0,0,0,1,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,02191026,藝術史研究所,3,2,1,1,1,0,0,1,0,0,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,02299045,歐洲文化與觀光研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,02299Y15,文學院,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,02311033,英語學系,6,4,2,0,0,2,1,1,0,1,1,0,0
109,公立,一般大學,0004,國立臺灣師範大學,02313005,華語文教學系,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,02321028,臺灣語文學系,1,0,1,0,1,0,0,0,0,0,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,03142041,地理學系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,05321060,地球科學系,2,2,0,1,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,05411062,數學系,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,07141063,電機工程學系,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0004,國立臺灣師範大學,99999Z99,教務處,1,1,0,0,0,0,0,0,0,1,0,0,0
109,公立,一般大學,0005,國立成功大學,02221110,歷史學系,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0005,國立成功大學,02222111,考古學研究所,2,1,1,0,0,0,0,1,1,0,0,0,0
109,公立,一般大學,0005,國立成功大學,02311108,外國語文學系,3,2,1,1,1,1,0,0,0,0,0,0,0
109,公立,一般大學,0005,國立成功大學,04131124,國際企業研究所,1,0,1,0,0,0,0,0,1,0,0,0,0
109,公立,一般大學,0005,國立成功大學,05111003,生命科學系,2,2,0,0,0,1,0,1,0,0,0,0,0
109,公立,一般大學,0005,國立成功大學,05331021,物理學系,2,2,0,1,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0005,國立成功大學,05331023,太空與電漿科學研究所,3,3,0,2,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0005,國立成功大學,05411027,數學系,2,2,0,0,0,1,0,1,0,0,0,0,0
109,公立,一般大學,0005,國立成功大學,05421029,統計學系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0005,國立成功大學,06131095,醫學資訊研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0005,國立成功大學,07111050,化學工程學系,1,0,1,0,0,0,0,0,1,0,0,0,0
109,公立,一般大學,0005,國立成功大學,07141033,微電子工程研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0005,國立成功大學,07151042,機械工程學系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0005,國立成功大學,07162043,航空太空工程學系,2,2,0,0,0,1,0,1,0,0,0,0,0
109,公立,一般大學,0005,國立成功大學,07311075,建築學系,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0005,國立成功大學,09121054,分子醫學研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0005,國立成功大學,09121077,醫學系,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0005,國立成功大學,09121078,臨床醫學研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0005,國立成功大學,09161087,藥理學研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0005,國立成功大學,99999Z08,外語中心,1,1,0,0,0,0,0,0,0,1,0,0,0
109,公立,一般大學,0006,國立中興大學,02311006,外國語文學系,4,2,2,1,0,1,0,0,0,0,2,0,0
109,公立,一般大學,0006,國立中興大學,02321003,台灣文學與跨國文化研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0006,國立中興大學,02322005,中國文學系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0006,國立中興大學,05111029,昆蟲學系,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0006,國立中興大學,07111055,化學工程學系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0006,國立中興大學,08111064,國際農學碩士學位學程,1,0,1,0,0,0,0,0,1,0,0,0,0
109,公立,一般大學,0006,國立中興大學,99999Z01,通識教育中心,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,02151003,音樂研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,02299010,社會與文化研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,02311005,外國語文學系,1,0,1,0,0,0,0,0,1,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,04131017,經營管理研究所,2,1,1,0,0,0,1,1,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,04199023,科技管理研究所,1,0,1,0,0,0,1,0,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,04212027,科技法律研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,05121028,生物科技學系,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,05121030,分子醫學與生物工程研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,05311036,應用化學系,4,4,0,2,0,1,0,1,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,05331040,物理研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,05331041,電子物理學系,3,3,0,3,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,05411045,應用數學系,2,2,0,0,0,1,0,1,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,07141050,電機工程學系,3,3,0,2,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,07141053,電子研究所,2,2,0,1,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,07141055,光電工程學系,1,0,1,0,1,0,0,0,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,07141062,電信工程研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,07141065,光電系統研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,07151070,機械工程學系,3,3,0,0,0,2,0,1,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,07321071,土木工程學系,2,2,0,1,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,99999Z08,語言教學與研究中心,2,1,1,0,0,0,0,0,1,1,0,0,0
109,公立,一般大學,0007,國立陽明交通大學,99999Z99,國際半導體產業學院,6,6,0,3,0,0,0,3,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,01115001,學習與教學研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,02221010,歷史研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,02311007,英美語文學系,4,2,2,1,1,0,0,1,1,0,0,0,0
109,公立,一般大學,0008,國立中央大學,02311008,法國語文學系,4,4,0,0,0,3,0,1,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,03131017,認知神經科學研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,05321036,地球科學學系,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,05321037,應用地質研究所,1,0,1,0,0,0,0,0,1,0,0,0,0
109,公立,一般大學,0008,國立中央大學,05323039,水文與海洋科學研究所,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,05331042,物理學系,4,4,0,1,0,2,0,1,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,05332045,天文研究所,3,3,0,0,0,1,0,2,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,05411051,數學系,2,2,0,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,07111069,化學工程與材料工程學系,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0008,國立中央大學,07151064,機械工程學系,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,01111072,教育與人類發展研究全英語博士學位學程,1,0,1,0,0,0,0,0,1,0,0,0,0
109,公立,一般大學,0009,國立中山大學,01111072,教育與人類發展研究全英語碩士學位學程,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,02151002,音樂學系,1,0,1,0,1,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,02231008,哲學研究所,2,2,0,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,02299Y15,文學院,1,0,1,0,0,0,0,0,1,0,0,0,0
109,公立,一般大學,0009,國立中山大學,02311006,外國語文學系,2,2,0,1,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,02322005,中國文學系,2,1,1,0,0,0,0,1,1,0,0,0,0
109,公立,一般大學,0009,國立中山大學,03121011,政治學研究所,2,2,0,0,0,0,0,2,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,03122019,亞太事務英語碩士學位學程,2,1,1,0,0,0,0,1,1,0,0,0,0
109,公立,一般大學,0009,國立中山大學,04131021,企業管理學系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,04131022,管理學院國際經營管理碩士學程,2,1,1,0,0,1,0,0,1,0,0,0,0
109,公立,一般大學,0009,國立中山大學,04131028,人力資源管理研究所,2,2,0,0,0,0,0,2,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,04199Y31,管理學院,2,2,0,0,0,1,0,1,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,05111033,生物科學系,2,2,0,0,0,0,0,2,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,05311037,化學系,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,05323047,海洋科學系,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,05399070,理學國際博士學位學程,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,06111055,資訊工程學系,2,2,0,0,0,0,0,2,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,06131052,資訊管理學系,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,07112063,材料與光電科學學系,3,3,0,0,0,0,0,3,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,07122065,海洋環境及工程學系,3,3,0,2,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,07141054,光電工程學系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,07141056,電信工程國際碩士學位學程,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,07141058,電機電力工程國際碩士學位學程,2,2,0,0,0,0,0,2,0,0,0,0,0
109,公立,一般大學,0009,國立中山大學,99999Z99,西灣學院,2,1,1,0,0,0,0,1,1,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,05323020,海洋環境資訊系,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,05323022,海洋環境與生態研究所,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0012,國立臺灣海洋大學,99999Z01,共同教育中心,1,1,0,0,0,0,0,0,0,1,0,0,0
109,公立,一般大學,0013,國立中正大學,02231016,哲學系,2,2,0,0,0,2,0,0,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,02311012,外國語文學系,2,2,0,1,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0013,國立中正大學,02399014,語言學研究所,2,1,1,1,1,0,0,0,0,0,0,0,0
109,公立,一般大學,0014,國立高雄師範大學,02151013,音樂學系,1,1,0,0,0,1,0,0,0,0,0,0,0
109,公立,一般大學,0014,國立高雄師範大學,02311021,英語學系,3,2,1,0,0,1,0,1,1,0,0,0,0
109,公立,一般大學,0015,國立彰化師範大學,02311020,英語學系,3,3,0,0,0,0,0,1,0,2,0,0,0
109,公立,一般大學,0015,國立彰化師範大學,03131055,復健諮商研究所,1,0,1,0,0,0,0,0,1,0,0,0,0
109,公立,一般大學,0015,國立彰化師範大學,04131029,企業管理學系,1,1,0,1,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0016,國立陽明大學,05122009,微生物及免疫學研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0016,國立陽明大學,07193019,生醫光電研究所,2,2,0,2,0,0,0,0,0,0,0,0,0
109,公立,一般大學,0016,國立陽明大學,09191036,公共衛生研究所,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0016,國立陽明大學,99999Z01,共同教育中心,1,1,0,0,0,0,0,1,0,0,0,0,0
109,公立,一般大學,0016,國立陽明大學,99999Z99,人文與社會教育中心,2,2,0,0,0,2,0,0,0,0,0,0,0
109,公立,一般大學,0017,國立臺北大學,02221005,歷史學系,1,1,0,0,0,0,0,1,0,0,0,0,0
