,學年度,學期,設立別 ,學校類別,學校代碼,學校名稱,系所名稱,學制,輔系人次
,101,2,公立,一般大學,20,國立東華大學,華文文學系,學士班(日間),8
,101,2,公立,一般大學,20,國立東華大學,英美語文學系,學士班(日間),2
,101,2,公立,一般大學,20,國立東華大學,民族語言與傳播學系,學士班(日間),9
,101,2,公立,一般大學,20,國立東華大學,歷史學系,學士班(日間),14
,101,2,公立,一般大學,20,國立東華大學,經濟學系,學士班(日間),25
,101,2,公立,一般大學,20,國立東華大學,社會暨公共行政學系,學士班(日間),11
,101,2,公立,一般大學,20,國立東華大學,族群關係與文化學系,學士班(日間),13
,101,2,公立,一般大學,20,國立東華大學,諮商與臨床心理學系,學士班(日間),4
,101,2,公立,一般大學,20,國立東華大學,臺灣文化學系,學士班(日間),10
,101,2,公立,一般大學,20,國立東華大學,民族發展與社會工作學系,學士班(日間),1
,101,2,公立,一般大學,20,國立東華大學,會計學系,學士班(日間),3
,101,2,公立,一般大學,20,國立東華大學,企業管理學系,學士班(日間),10
,101,2,公立,一般大學,20,國立東華大學,國際企業學系,學士班(日間),10
,101,2,公立,一般大學,20,國立東華大學,財務金融學系,學士班(日間),2
,101,2,公立,一般大學,20,國立東華大學,生命科學系,學士班(日間),3
,101,2,公立,一般大學,20,國立東華大學,物理學系,學士班(日間),9
,101,2,公立,一般大學,20,國立東華大學,應用數學系,學士班(日間),15
,101,2,公立,一般大學,20,國立東華大學,資訊管理學系,學士班(日間),17
,101,2,公立,一般大學,20,國立東華大學,電機工程學系,學士班(日間),1
,101,2,公立,一般大學,20,國立東華大學,資訊工程學系,學士班(日間),3
,101,2,公立,一般大學,20,國立東華大學,材料科學與工程學系,學士班(日間),1
,101,2,公立,一般大學,20,國立東華大學,觀光暨休閒遊憩學系,學士班(日間),24
,101,2,公立,一般大學,20,國立東華大學,自然資源與環境學系,學士班(日間),5
,101,2,公立,一般大學,21,國立暨南國際大學,國際文教與比較教育學系,學士班(日間),14
,101,2,公立,一般大學,21,國立暨南國際大學,教育政策與行政學系,學士班(日間),35
,101,2,公立,一般大學,21,國立暨南國際大學,中國語文學系,學士班(日間),9
,101,2,公立,一般大學,21,國立暨南國際大學,外國語文學系,學士班(日間),36
,101,2,公立,一般大學,21,國立暨南國際大學,歷史學系,學士班(日間),8
,101,2,公立,一般大學,21,國立暨南國際大學,經濟學系,學士班(日間),5
,101,2,公立,一般大學,21,國立暨南國際大學,公共行政與政策學系,學士班(日間),4
,101,2,公立,一般大學,21,國立暨南國際大學,國際企業學系,學士班(日間),5
,101,2,公立,一般大學,21,國立暨南國際大學,資訊管理學系,學士班(日間),2
,101,2,公立,一般大學,21,國立暨南國際大學,電機工程學系,學士班(日間),2
,101,2,公立,一般大學,21,國立暨南國際大學,電機工程學系,博士班,2
,101,2,公立,一般大學,21,國立暨南國際大學,餐旅管理學系,學士班(日間),2
,101,2,公立,一般大學,21,國立暨南國際大學,休閒學與觀光管理學系,學士班(日間),2
,101,2,公立,一般大學,28,國立臺北藝術大學,傳統音樂學系,學士班(日間),2
,101,2,公立,一般大學,29,國立臺灣藝術大學,美術學系,學士班(日間),5
,101,2,公立,一般大學,29,國立臺灣藝術大學,美術學系,學士班(進修),3
,101,2,公立,一般大學,29,國立臺灣藝術大學,書畫藝術學系,學士班(日間),5
,101,2,公立,一般大學,29,國立臺灣藝術大學,書畫藝術學系,學士班(進修),2
,101,2,公立,一般大學,29,國立臺灣藝術大學,雕塑學系,學士班(日間),2
,101,2,公立,一般大學,29,國立臺灣藝術大學,工藝設計學系,學士班(進修),2
,101,2,公立,一般大學,29,國立臺灣藝術大學,中國音樂學系,學士班(日間),5
,101,2,公立,一般大學,29,國立臺灣藝術大學,中國音樂學系,學士班(進修),1
,101,2,公立,一般大學,29,國立臺灣藝術大學,戲劇學系,學士班(日間),3
,101,2,公立,一般大學,29,國立臺灣藝術大學,戲劇學系,學士班(進修),1
,101,2,公立,一般大學,29,國立臺灣藝術大學,舞蹈學系,學士班(日間),2
,101,2,公立,一般大學,29,國立臺灣藝術大學,舞蹈學系,學士班(進修),1
,101,2,公立,一般大學,29,國立臺灣藝術大學,電影學系,學士班(日間),4
,101,2,公立,一般大學,29,國立臺灣藝術大學,古蹟藝術修護學系,學士班(日間),2
,101,2,公立,一般大學,29,國立臺灣藝術大學,多媒體動畫藝術學系,學士班(日間),1
,101,2,公立,一般大學,29,國立臺灣藝術大學,視覺傳達設計學系,學士班(進修),3
,101,2,公立,一般大學,29,國立臺灣藝術大學,廣播電視學系,學士班(日間),4
,101,2,公立,一般大學,29,國立臺灣藝術大學,廣播電視學系,學士班(進修),2
,101,2,公立,一般大學,29,國立臺灣藝術大學,圖文傳播藝術學系,學士班(日間),2
,101,2,公立,一般大學,29,國立臺灣藝術大學,圖文傳播藝術學系,學士班(進修),6
,101,2,公立,一般大學,30,國立臺東大學,教育學系,學士班(日間),5
,101,2,公立,一般大學,30,國立臺東大學,特殊教育學系,學士班(日間),1
,101,2,公立,一般大學,30,國立臺東大學,數位媒體與文教產業學系,學士班(日間),1
,101,2,公立,一般大學,30,國立臺東大學,英美語文學系,學士班(日間),1
,101,2,公立,一般大學,30,國立臺東大學,生命科學系,學士班(日間),2
,101,2,公立,一般大學,30,國立臺東大學,應用科學系,學士班(日間),2
,101,2,公立,一般大學,30,國立臺東大學,文化資源與休閒產業學系,學士班(日間),1
,101,2,公立,一般大學,30,國立臺東大學,身心整合與運動休閒產業學系,學士班(日間),4
,101,2,公立,一般大學,31,國立宜蘭大學,外國語文學系,學士班(日間),1
,101,2,公立,一般大學,31,國立宜蘭大學,應用經濟與管理學系,學士班(日間),2
,101,2,公立,一般大學,31,國立宜蘭大學,電子工程學系,學士班(日間),1
,101,2,公立,一般大學,31,國立宜蘭大學,電資學院學士班,學士班(日間),2
