水號,繳費年月,繳費金額,用水度數,同期增減金額,同期增減度數,序號,代碼,校區,供水區,水號.y,裝置日期,供水區說明
51-1932-6740-5,2020-12-01,7888,526,2584,174,8,D2,新民,新民動物疾病診斷中心,51193267405,"",動物醫院用水
51-1932-6740-5,2021-01-01,5350,355,594,40,8,D2,新民,新民動物疾病診斷中心,51193267405,"",動物醫院用水
51-1932-6740-5,2021-02-01,5216,346,697,47,8,D2,新民,新民動物疾病診斷中心,51193267405,"",動物醫院用水
51-1932-6740-5,2021-03-01,4532,300,548,37,8,D2,新民,新民動物疾病診斷中心,51193267405,"",動物醫院用水
51-1932-6740-5,2021-04-01,5172,343,-103,-7,8,D2,新民,新民動物疾病診斷中心,51193267405,"",動物醫院用水
51-1932-6740-5,2021-05-01,5691,378,-267,-18,8,D2,新民,新民動物疾病診斷中心,51193267405,"",動物醫院用水
51-1932-6740-5,2021-06-01,5543,368,-638,-43,8,D2,新民,新民動物疾病診斷中心,51193267405,"",動物醫院用水
51-1932-6740-5,2021-07-01,3879,256,-2748,-185,8,D2,新民,新民動物疾病診斷中心,51193267405,"",動物醫院用水
51-1932-6740-5,2021-08-01,4116,272,-1679,-113,8,D2,新民,新民動物疾病診斷中心,51193267405,"",動物醫院用水
51-1932-6740-5,2021-09-01,5246,348,253,17,8,D2,新民,新民動物疾病診斷中心,51193267405,"",動物醫院用水
51-1932-6740-5,2021-10-01,5781,384,-325,-22,8,D2,新民,新民動物疾病診斷中心,51193267405,"",動物醫院用水
51-1932-6740-5,2021-11-01,5944,395,,-66,8,D2,新民,新民動物疾病診斷中心,51193267405,"",動物醫院用水
51-1932-6740-5,2021-12-01,6271,417,,,8,D2,新民,新民動物疾病診斷中心,51193267405,"",動物醫院用水
51-1932-6740-5,2022-01-01,7057,470,,,8,D2,新民,新民動物疾病診斷中心,51193267405,"",動物醫院用水
51-1932-6740-5,2022-02-01,5113,339,,,8,D2,新民,新民動物疾病診斷中心,51193267405,"",動物醫院用水
51-1932-6740-5,2022-03-01,3999,264,,,8,D2,新民,新民動物疾病診斷中心,51193267405,"",動物醫院用水
51-1932-6740-5,2022-04-01,5781,384,,,8,D2,新民,新民動物疾病診斷中心,51193267405,"",動物醫院用水
51-1932-6740-5,2022-05-01,4815,319,,,8,D2,新民,新民動物疾病診斷中心,51193267405,"",動物醫院用水
51-1932-6740-5,2022-06-01,6064,403,,,8,D2,新民,新民動物疾病診斷中心,51193267405,"",動物醫院用水
51-1932-6740-5,2022-07-01,5097,338,,,8,D2,新民,新民動物疾病診斷中心,51193267405,"",動物醫院用水
51-1932-6740-5,2022-08-01,6241,415,,,8,D2,新民,新民動物疾病診斷中心,51193267405,"",動物醫院用水
51-3096-3840-0,2008-01-01,38617,2310,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2008-02-01,39289,1353,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2008-03-01,22971,2351,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2008-04-01,35412,2114,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2008-05-01,42820,2567,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2008-06-01,43849,2630,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2008-07-01,51126,3075,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2008-08-01,33385,1990,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2008-09-01,24785,1464,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2008-10-01,28807,1710,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2008-11-01,58695,3538,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2008-12-01,52515,3160,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2009-01-01,47969,2882,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2009-02-01,53986,3250,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2009-03-01,24901,1471,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2009-04-01,37603,2248,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2009-05-01,38568,2307,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2009-06-01,41675,2497,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2009-07-01,43375,2601,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2009-08-01,22643,1333,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2009-09-01,16642,966,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2009-10-01,21957,1291,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2009-11-01,41855,2508,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2009-12-01,43964,2637,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2010-01-01,45533,2733,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2010-02-01,41298,2474,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2010-03-01,26535,1571,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2010-04-01,36459,2178,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2010-05-01,37374,2234,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2010-06-01,44454,2668,,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2010-07-01,43981,2638,-95,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2010-08-01,42345,2538,-195,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2010-09-01,14812,854,-1879,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2010-10-01,20501,1202,-1531,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2010-11-01,40743,2440,-293,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2010-12-01,45794,2749,16,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2011-01-01,38077,2277,-456,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2011-02-01,38520,2304,-170,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2011-03-01,18016,1050,-521,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2011-04-01,31358,1866,-312,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2011-05-01,32142,1914,-320,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2011-06-01,40562,2429,-380,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2011-07-01,39239,2348,-290,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2011-08-01,22757,1340,-1198,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2011-09-01,13782,791,-63,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2011-10-01,19144,1119,-83,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2011-11-01,40285,2412,-28,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2011-12-01,39091,2339,-410,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2012-01-01,40939,2452,175,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2012-02-01,45664,2741,437,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2012-03-01,18147,1058,8,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2012-04-01,37669,2252,386,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2012-05-01,38372,2295,381,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2012-06-01,38372,2295,-134,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2012-07-01,37228,2225,-123,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2012-08-01,28088,1666,326,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2012-09-01,19177,1121,330,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2012-10-01,18555,1083,-36,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2012-11-01,39222,2347,-65,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2012-12-01,42835,2568,229,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2013-01-01,38863,2325,-127,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2013-02-01,38895,2327,-414,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2013-03-01,22055,1297,239,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2013-04-01,35232,2103,-149,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2013-05-01,38175,2283,-12,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2013-06-01,38649,2312,17,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2013-07-01,46187,2773,548,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2013-08-01,23689,1397,-269,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2013-09-01,18932,1106,-15,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2013-10-01,20208,1184,101,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2013-11-01,42099,2523,176,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2013-12-01,46155,2771,203,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2014-01-01,48117,2891,566,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2014-02-01,45762,2747,420,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2014-03-01,28971,1720,423,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2014-04-01,46004,2762,659,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2014-05-01,43404,2603,320,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2014-06-01,46789,2810,498,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2014-07-01,39873,2387,-386,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2014-08-01,23555,1389,-8,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2014-09-01,17164,998,-108,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2014-10-01,18144,1058,-126,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2014-11-01,38794,2321,-202,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2014-12-01,41476,2485,-286,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2015-01-01,42734,2562,-329,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2015-02-01,38172,2283,-464,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2015-03-01,27872,1653,-67,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2015-04-01,35753,2135,-627,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2015-05-01,39154,2343,-260,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2015-06-01,41279,2473,-337,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2015-07-01,43143,2587,200,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2015-08-01,38958,2331,942,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2015-09-01,25354,1499,501,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2015-10-01,17163,998,-60,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2015-11-01,37715,2255,-66,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2015-12-01,43977,2638,153,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2016-01-01,37911,2267,-295,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2016-02-01,34592,2064,-219,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2016-03-01,13616,781,-872,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2016-04-01,32892,1960,-175,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2016-05-01,37650,2251,-92,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2016-06-01,45547,2734,261,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2016-07-01,42392,2541,-46,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2016-08-01,23669,1396,-935,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2016-09-01,24323,1436,-63,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2016-10-01,24716,1460,462,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2016-11-01,37699,2254,-1,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2016-12-01,43814,2628,-10,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2017-01-01,46430,2788,521,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2017-02-01,38679,2314,250,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2017-03-01,24995,1477,696,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2017-04-01,36979,2210,250,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2017-05-01,32745,1951,-300,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2017-06-01,35605,2126,-608,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2017-07-01,36996,2211,-330,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2017-08-01,23098,1361,-35,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2017-09-01,16461,955,-481,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2017-10-01,19288,1128,-332,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2017-11-01,41279,2473,219,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2017-12-01,40510,2426,-202,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2018-01-01,72115,4359,1571,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2018-02-01,43111,2585,271,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2018-03-01,19942,1168,-309,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2018-04-01,30439,1810,-400,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2018-05-01,33546,2000,49,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2018-06-01,38271,2289,78,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2018-07-01,25239,1492,131,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2018-08-01,13794,792,-163,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2018-09-01,17425,1014,-114,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2018-10-01,39104,2340,-133,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2018-11-01,45285,2718,292,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2019-01-01,35083,2094,-2265,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2019-02-01,37174,2222,-363,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2019-03-01,20548,1205,37,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2019-04-01,32647,1945,135,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2019-05-01,31503,1875,-125,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2019-06-01,36259,2166,-114,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2019-07-01,40837,2446,157,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2019-08-01,18684,1091,-401,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2019-09-01,12585,718,-74,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2019-10-01,25845,1529,515,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2019-11-01,42424,2543,203,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2019-12-01,42145,2526,-192,,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2020-01-01,35623,2127,540,33,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2020-02-01,33170,1977,-4004,-245,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2020-03-01,17980,1048,-2568,-157,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2020-04-01,28233,1675,-4414,-270,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2020-05-01,31616,1882,113,7,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2020-06-01,39154,2343,2895,177,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2020-07-01,38075,2277,-2762,-169,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2020-08-01,23015,1356,4331,265,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2020-09-01,15839,917,3254,199,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2020-10-01,25566,1512,-279,-17,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2020-11-01,42406,2542,-18,-1,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2020-12-01,46887,2816,4742,290,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2021-01-01,39365,2356,3742,229,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
51-3096-3840-0,2021-02-01,36799,2199,3629,222,7,D1,新民,新民管院及宿舍,51309638400,"",管理學院AB棟、明德齋、警衛室、司令台及運動場用水
